td>	Table
<	Form
input	Form
name=""Q2P1""	O
type=""radio""	O
value=""2""/><	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q2P1""	O
type=""radio""	O
value=""3""/><	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q2P1""	O
type=""radio""	O
value=""4""/><	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q2P1""	O
type=""radio""	O
value=""5""/><	O
/td>	O
<	Table
/tr>	Table
<	Table
tr>	Table
<	Table
td>	Table
M	Table
y	Table
colleagues	O
and	O
I	O
have	O
the	O
scope	O
to	O
improve	O
opportunities	O
for	O
participation	O
in	O
fitness	O
activities	O
for	O
people	O
living	O
in.	O
or	O
visiting	O
our	O
community,	O
including	O
people	O
with	O
disabilities<	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q2P2""	O
type=""radio""	O
value=""1""/><	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q2P2""	O
type=""radio""	O
value=""2""/><	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q2P2""	O
type=""radio""	O
value=""3""/><	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q2P2""	O
type=""radio""	O
value=""4""/><	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q2P2""	O
type=""radio""	O
value=""5""/><	O
/td>	O
<	Table
/tr>	Table
<	Table
tr>	Table
<	Table
td>	Table
T	Table
h	Table
e	O
benefits	O
of	O
increasing	O
our	O
UniversAbility	O
to	O
increase	O
participation	O
are	O
clear<	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q2P3""	O
type=""radio""	O
value=""1""/><	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q2P3""	O
type=""radio""	O
value=""2""/><	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q2P3""	O
type=""radio""	O
value=""3""/><	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q2P3""	O
type=""radio""	O
value=""4""/><	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q2P3""	O
type=""radio""	O
value=""5""/><	O
/td>	O
<	Table
/tr>	Table
<	Table
tr>	Table
<	Table
td>	Table
M	Table
y	Table
colleagues	O
and	O
I	O
play	O
a	O
major	O
role	O
in	O
providing	O
health	O
services	O
to	O
the	O
entire	O
community,	O
including	O
people	O
with	O
disabilities<	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q2P4""	O
type=""radio""	O
value=""1""/><	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q2P4""	O
type=""radio""	O
value=""2""/><	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q2P4""	O
type=""radio""	O
value=""3""/><	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q2P4""	O
type=""radio""	O
value=""4""/><	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q2P4""	O
type=""radio""	O
value=""5""/><	O
/td>	O
<	Table
/tr>	Table
<	Table
tr>	Table
<	Table
td>	Table
T	Table
h	Table
e	O
UniversAbility	O
of	O
our	O
fitness	O
services	O
increases	O
the	O
job	O
satisfaction	O
and	O
turnover	O
of	O
my	O
staff<	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q2P5""	O
type=""radio""	O
value=""1""/><	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q2P5""	O
type=""radio""	O
value=""2""/><	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q2P5""	O
type=""radio""	O
value=""3""/><	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q2P5""	O
type=""radio""	O
value=""4""/><	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q2P5""	O
type=""radio""	O
value=""5""/><	O
/td>	O
<	Table
/tr>	Table
<	Table
/table>	Table
<	Form
/fieldset>	Form
<	Text
p	Text
class=""result""	O
id=""radio2"">	O
<	Text
/p>	Text
<	Form
fieldset>	Form
<	Form
legend>	Form
<	O
strong>Section	O
3:	O
Vision<	O
/strong><	O
/legend>	O
<	Table
table	Table
class=""center"">	O
<	Table
tr>	Table
<	Table
th>	Table
<	Table
/th>	Table
<	Table
th>	Table
1	O
<	Table
/th>	Table
<	Table
th>	Table
2	O
<	Table
/th>	Table
<	Table
th>	Table
3	O
<	Table
/th>	Table
<	Table
th>	Table
4	O
<	Table
/th>	Table
<	Table
th>	Table
5	O
<	Table
/th>	Table
<	Table
/tr>	Table
<	Table
tr>	Table
<	Table
td>	Table
M	Table
y	Table
colleagues	O
and	O
I	O
envision	O
ourselves	O
as	O
leaders	O
of	O
cultural	O
change<	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q3P1""	O
type=""radio""	O
value=""1""/><	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q3P1""	O
type=""radio""	O
value=""2""/><	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q3P1""	O
type=""radio""	O
value=""3""/><	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q3P1""	O
type=""radio""	O
value=""4""/><	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q3P1""	O
type=""radio""	O
value=""5""/><	O
/td>	O
<	Table
/tr>	Table
<	Table
/table>	Table
<	Text
p	Text
><	O
strong>Which	O
of	O
the	O
following	O
statements	O
best	O
describes	O
your	O
situation	O
within	O
your	O
organisation	O
(Please	O
select	O
one)<	O
/strong>	O
<	Text
/p>	Text
<	Table
table	Table
>	O
<	Table
tr>	Table
<	Table
td>	Table
I	O
and/or	O
my	O
colleagues	O
have	O
identified	O
set	O
targets	O
for	O
increasing	O
the	O
UniversAbility	O
of	O
our	O
services	O
and	O
are	O
putting	O
strategies	O
in	O
place	O
to	O
achieve	O
these	O
goals<	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q3P2""	O
type=""radio""	O
value=""5""/><	O
/td>	O
<	Table
/tr>	Table
<	Table
tr>	Table
<	Table
td>	Table
I	Table
and/or	O
my	O
colleagues	O
have	O
identified	O
scope	O
for	O
increasing	O
the	O
UniversAbility	O
of	O
our	O
services<	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q3P2""	O
type=""radio""	O
value=""4""/><	O
/td>	O
<	Table
/tr>	Table
<	Table
tr>	Table
<	Table
td>	Table
I	Table
think	O
there	O
may	O
be	O
scope	O
for	O
making	O
our	O
services	O
more	O
inclusive	O
but	O
am	O
not	O
sure<	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q3P2""	O
type=""radio""	O
value=""3""/><	O
/td>	O
<	Table
/tr>	Table
<	Table
tr>	Table
<	Table
td>	Table
I	Table
have	O
never	O
considered	O
making	O
our	O
services	O
more	O
inclusive	O
until	O
now<	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q3P2""	O
type=""radio""	O
value=""2""/><	O
/td>	O
<	Table
/tr>	Table
<	Table
tr>	Table
<	Table
td>	Table
I	Table
don't	O
think	O
making	O
our	O
services	O
more	O
inclusive,	O
in	O
particular	O
for	O
people	O
with	O
disabilities,	O
is	O
really	O
an	O
option	O
for	O
us	O
but	O
won't	O
rule	O
it	O
out	O
completely	O
until	O
it	O
has	O
been	O
fully	O
explored<	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q3P2""	O
type=""radio""	O
value=""1""/><	O
/td>	O
<	Table
/tr>	Table
<	Table
/table>	Table
<	Form
/fieldset>	Form
<	Text
p	Text
class=""result""	O
id=""radio3"">	O
<	Text
/p>	Text
<	Form
fieldset>	Form
<	Form
legend>	Form
<	O
strong>Section	O
4:	O
Philosophy<	O
/strong><	O
/legend>	O
<	Text
p	Text
><	O
strong>1.	O
Does	O
your	O
organisation	O
have	O
stated	O
ideals	O
in	O
your	O
strategic	O
plan	O
or	O
other	O
management	O
documents	O
which	O
relate	O
to	O
the	O
UniversAbility	O
of	O
your	O
services?<	O
/strong>	O
<	Text
/p>	Text
<	Text
p	Text
>Yes	O
<	Form
input	Form
name=""Q4P1""	O
type=""radio""	O
value=""10""/>	O
No	O
<	Form
input	Form
name=""Q4P1""	O
type=""radio""	O
value=""0""/>	O
<	Text
/p>	Text
<	Text
p	Text
><	O
strong>2.	O
Do	O
you	O
think	O
an	O
inclusive	O
philosophy	O
is	O
a	O
lived	O
experience	O
by:	O
<	O
/strong>	O
<	Text
/p>	Text
<	Text
p	Text
>a)	O
Management?	O
<	Form
input	Form
name=""Q4P2""	O
type=""checkBox""	O
value=""10""/><	O
br/>	O
b)	O
Staff?	O
<	Form
input	Form
name=""Q4P2""	O
type=""checkBox""	O
value=""10""/><	O
br/>	O
c)	O
Customers?	O
<	Form
input	Form
name=""Q4P2""	O
type=""checkBox""	O
value=""10""/>	O
<	Text
/p>	Text
<	Form
/fieldset>	Form
<	Text
p	Text
class=""result""	O
id=""radio4"">	O
<	Text
/p>	Text
<	Form
fieldset>	Form
<	Form
legend>	Form
<	O
strong>Section	O
5:	O
Policy<	O
/strong><	O
/legend>	O
<	Text
p	Text
><	O
strong>1.	O
Does	O
your	O
charging	O
policy	O
account	O
for	O
the	O
varied	O
needs	O
of	O
your	O
customers?	O
(e.g.	O
No	O
charge	O
for	O
personal	O
assistants<	O
/strong>	O
<	Text
/p>	Text
<	Text
p	Text
>Yes	O
<	Form
input	Form
name=""Q5P1""	O
type=""radio""	O
value=""10""/>	O
No	O
<	Form
input	Form
name=""Q5P1""	O
type=""radio""	O
value=""0""/>	O
<	Text
/p>	Text
<	Text
p	Text
><	O
strong>2.	O
Do	O
you	O
track	O
and	O
monitor	O
the	O
proportion	O
of	O
your	O
club	O
members	O
who	O
experience	O
disabilities?<	O
/strong>	O
<	Text
/p>	Text
<	Text
p	Text
>Yes	O
<	Form
input	Form
name=""Q5P2""	O
type=""radio""	O
value=""10""/>	O
No	O
<	Form
input	Form
name=""Q5P2""	O
type=""radio""	O
value=""0""/>	O
<	Text
/p>	Text
<	Text
p	Text
><	O
strong>3.	O
Have	O
you	O
a	O
budget	O
allocated	O
to:<	O
/strong>	O
<	Text
/p>	Text
<	Text
p	Text
class=""marg""><	O
strong>a)	O
Increasing	O
the	O
UniversAbility	O
of	O
your	O
services?	O
(e.g.	O
Facilities,	O
Equipment	O
and	O
Staff	O
Training)<	O
/strong>	O
<	Text
/p>	Text
<	Text
p	Text
>Yes	O
<	Form
input	Form
name=""Q5P3""	O
type=""radio""	O
value=""10""/>	O
No	O
<	Form
input	Form
name=""Q5P3""	O
type=""radio""	O
value=""0""/><	O
br/>	O
Not	O
needed	O
because	O
equipment	O
is	O
already	O
fully	O
accessible	O
<	Form
input	Form
name=""Q5P3""	O
type=""radio""	O
value=""10""/>	O
<	Text
/p>	Text
<	Text
p	Text
class=""marg""><	O
strong>b)	O
Increasing	O
the	O
UniversAbility	O
of	O
your	O
policies?<	O
/strong>	O
<	Text
/p>	Text
<	Text
p	Text
>Yes	O
<	Form
input	Form
name=""Q5P4""	O
type=""radio""	O
value=""10""/>	O
No	O
<	Form
input	Form
name=""Q5P4""	O
type=""radio""	O
value=""0""/>	O
<	Text
/p>	Text
<	Text
p	Text
><	O
strong>4.	O
Are	O
you	O
familiar	O
with	O
the	O
national	O
legislation	O
that	O
relates	O
to	O
disability	O
service	O
provision?<	O
/strong>	O
<	Text
/p>	Text
<	Text
p	Text
>Yes	O
<	Form
input	Form
name=""Q5P5""	O
type=""radio""	O
value=""10""/>	O
No	O
<	Form
input	Form
name=""Q5P5""	O
type=""radio""	O
value=""0""/>	O
<	Text
/p>	Text
<	Form
/fieldset>	Form
<	Text
p	Text
class=""result""	O
id=""radio5"">	O
<	Text
/p>	Text
<	Form
fieldset>	Form
<	Form
legend>	Form
<	O
strong>Section	O
6:	O
Processes<	O
/strong><	O
/legend>	O
<	Text
p	Text
><	O
strong>1.	O
Do	O
you	O
engage	O
with	O
disability	O
groups	O
in	O
your	O
local	O
community?	O
<	O
/strong>	O
<	Text
/p>	Text
<	Text
p	Text
>Yes	O
<	Form
input	Form
name=""Q6P1""	O
type=""radio""	O
value=""10""/>	O
No	O
<	Form
input	Form
name=""Q6P1""	O
type=""radio""	O
value=""0""/>	O
<	Text
/p>	Text
<	Text
p	Text
><	O
strong>2.	O
Have	O
you	O
forged	O
any	O
alliance/partnership	O
with	O
any	O
disability	O
organisation?<	O
/strong>	O
<	Text
/p>	Text
<	Text
p	Text
>Yes	O
<	Form
input	Form
name=""Q6P2""	O
type=""radio""	O
value=""10""/>	O
No	O
<	Form
input	Form
name=""Q6P2""	O
type=""radio""	O
value=""0""/>	O
<	Text
/p>	Text
<	Text
p	Text
><	O
strong>3.	O
Have	O
you	O
or	O
your	O
staff	O
embraced	O
any	O
assistive	O
tehnologies	O
(e.g.	O
Assist-Mi	O
App)?<	O
/strong>	O
<	Text
/p>	Text
<	Text
p	Text
>Yes	O
<	Form
input	Form
name=""Q6P3""	O
type=""radio""	O
value=""10""/>	O
No	O
<	Form
input	Form
name=""Q6P3""	O
type=""radio""	O
value=""0""/>	O
<	Text
/p>	Text
<	Text
p	Text
><	O
strong>4.	O
Have	O
you	O
or	O
your	O
colleagues	O
undertaken	O
any	O
research	O
on	O
making	O
your	O
service	O
more	O
inclusive?<	O
/strong>	O
<	Text
/p>	Text
<	Text
p	Text
>Yes	O
<	Form
input	Form
name=""Q6P4""	O
type=""radio""	O
value=""10""/>	O
No	O
<	Form
input	Form
name=""Q6P4""	O
type=""radio""	O
value=""0""/>	O
<	Text
/p>	Text
<	Text
p	Text
><	O
strong>5.	O
Do	O
you	O
encourage	O
your	O
staff	O
to	O
engage	O
in	O
customer	O
satisfaction	O
conversations	O
with	O
different	O
user	O
groups?<	O
/strong>	O
<	Text
/p>	Text
<	Text
p	Text
>Yes	O
<	Form
input	Form
name=""Q6P5""	O
type=""radio""	O
value=""10""/>	O
No	O
<	Form
input	Form
name=""Q6P5""	O
type=""radio""	O
value=""0""/>	O
<	Text
/p>	Text
<	Form
/fieldset>	Form
<	Text
p	Text
class=""result""	O
id=""radio6"">	O
<	Text
/p>	Text
<	Form
fieldset>	Form
<	Form
legend>	Form
<	O
strong>Section	O
7:	O
Perception<	O
/strong><	O
/legend>	O
<	Text
p	Text
><	O
strong>1.	O
Do	O
you	O
gather	O
information	O
from	O
your	O
users	O
on	O
their	O
beliefs	O
about	O
fitness	O
being	O
a	O
fundamental	O
right	O
for	O
all?<	O
/strong>	O
<	Text
/p>	Text
<	Text
p	Text
>Yes	O
<	Form
input	Form
name=""Q7P1""	O
type=""radio""	O
value=""10""/>	O
No	O
<	Form
input	Form
name=""Q7P1""	O
type=""radio""	O
value=""0""/>	O
<	Text
/p>	Text
<	Text
p	Text
><	O
strong>2.	O
Do	O
you	O
gather	O
information	O
from	O
people	O
who	O
do	O
not	O
use	O
your	O
facility	O
on	O
fitness	O
being	O
a	O
fundamental	O
right	O
for	O
all?<	O
/strong>	O
<	Text
/p>	Text
<	Text
p	Text
>Yes	O
<	Form
input	Form
name=""Q7P2""	O
type=""radio""	O
value=""10""/>	O
No	O
<	Form
input	Form
name=""Q7P2""	O
type=""radio""	O
value=""0""/>	O
<	Text
/p>	Text
<	Form
/fieldset>	Form
<	Text
p	Text
class=""result""	O
id=""radio7"">	O
<	Text
/p>	Text
<	Form
fieldset>	Form
<	Form
legend>	Form
<	O
strong>Section	O
8:	O
Programmes<	O
/strong><	O
/legend>	O
<	Text
p	Text
><	O
strong>This	O
section	O
refers	O
to	O
programmes	O
that	O
you	O
deliver,	O
or	O
support	O
delivery	O
of	O
to	O
conciously	O
inclusivise	O
your	O
services<	O
/strong>	O
<	Text
/p>	Text
<	Text
p	Text
><	O
strong>1.	O
Do	O
you	O
and	O
your	O
staff	O
provide	O
programmes	O
specifically	O
for	O
people	O
with	O
disabilities?<	O
/strong>	O
<	Text
/p>	Text
<	Text
p	Text
>Yes	O
<	Form
input	Form
name=""Q8P1""	O
type=""radio""	O
value=""10""/>	O
No	O
<	Form
input	Form
name=""Q8P1""	O
type=""radio""	O
value=""0""/>	O
<	Text
/p>	Text
<	Text
p	Text
class=""marg"">If	O
Yes	O
please	O
complete	O
the	O
table	O
below	O
<	Text
/p>	Text
<	Table
table	Table
class=""marg"">	O
<	Table
tr>	Table
<	O
th	O
rowspan=""2"">Disability	O
Category	O
<	Table
/th>	Table
<	Table
th>	Table
YES	O
<	Table
/th>	Table
<	O
/tr>	O
<	Table
tr>	Table
<	Table
th>	Table
Type	O
(Segregated	O
or	O
Integrated)	O
<	Table
/th>	Table
<	Table
/tr>	Table
<	Table
tr>	Table
<	Table
td>	Table
P	Table
h	Table
ysical	O
Disabilities<	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q8P2""	O
type=""checkbox""	O
value=""10""/><	O
/td>	O
<	Table
/tr>	Table
<	Table
tr>	Table
<	Table
td>	Table
I	Table
n	Table
tellectual	O
Disabilities<	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q8P2""	O
type=""checkbox""	O
value=""10""/><	O
/td>	O
<	Table
/tr>	Table
<	Table
tr>	Table
<	Table
td>	Table
S	Table
e	Table
nsory	O
Disabilities<	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q8P2""	O
type=""checkbox""	O
value=""10""/><	O
/td>	O
<	Table
/tr>	Table
<	Table
tr>	Table
<	Table
td>	Table
M	Table
e	Table
ntal	O
Health	O
Difficulties<	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q8P2""	O
type=""checkbox""	O
value=""10""/><	O
/td>	O
<	Table
/tr>	Table
<	Table
/table>	Table
<	Text
p	Text
><	O
strong>2.	O
Do	O
people	O
with	O
disabilities	O
use	O
the	O
gym,	O
pool,	O
or	O
participate	O
in	O
group	O
activites	O
etc.	O
alongside	O
other	O
members?<	O
/strong>	O
<	Text
/p>	Text
<	Text
p	Text
>Yes	O
<	Form
input	Form
name=""Q8P3""	O
type=""radio""	O
value=""10""/>	O
No	O
<	Form
input	Form
name=""Q8P3""	O
type=""radio""	O
value=""0""/>	O
<	Text
/p>	Text
<	Text
p	Text
class=""marg"">If	O
Yes	O
please	O
complete	O
the	O
table	O
below	O
<	Text
/p>	Text
<	Table
table	Table
class=""marg"">	O
<	Table
tr>	Table
<	O
th	O
rowspan=""2"">Disability	O
Category	O
<	Table
/th>	Table
<	Table
th>	Table
YES	O
<	Table
/th>	Table
<	O
/tr>	O
<	Table
tr>	Table
<	Table
th>	Table
Type	O
(Segregated	O
or	O
Integrated)	O
<	Table
/th>	Table
<	Table
/tr>	Table
<	Table
tr>	Table
<	Table
td>	Table
P	Table
h	Table
ysical	O
Disabilities<	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q8P4""	O
type=""checkbox""	O
value=""10""/><	O
/td>	O
<	Table
/tr>	Table
<	Table
tr>	Table
<	Table
td>	Table
I	Table
n	Table
tellectual	O
Disabilities<	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q8P4""	O
type=""checkbox""	O
value=""10""/><	O
/td>	O
<	Table
/tr>	Table
<	Table
tr>	Table
<	Table
td>	Table
S	Table
e	Table
nsory	O
Disabilities<	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q8P4""	O
type=""checkbox""	O
value=""10""/><	O
/td>	O
<	Table
/tr>	Table
<	Table
tr>	Table
<	Table
td>	Table
M	Table
e	Table
ntal	O
Health	O
Difficulties<	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q8P4""	O
type=""checkbox""	O
value=""10""/><	O
/td>	O
<	Table
/tr>	Table
<	Table
/table>	Table
<	Form
/fieldset>	Form
<	Text
p	Text
class=""result""	O
id=""radio8"">	O
<	Text
/p>	Text
<	Form
fieldset>	Form
<	Form
legend>	Form
<	O
strong>Section	O
9:	O
People<	O
/strong><	O
/legend>	O
<	Text
p	Text
><	O
strong>1.	O
Have	O
you	O
or	O
sny	O
of	O
your	O
staff/volunteers	O
had	O
training	O
that	O
facilitates	O
the	O
inclusion	O
of	O
people	O
with	O
disabilities?<	O
/strong>	O
<	Text
/p>	Text
<	Text
p	Text
class=""marg"">a)	O
Operational	O
(teaching/instructional	O
staff)<	O
br/>	O
Yes	O
<	Form
input	Form
name=""Q9P1""	O
type=""radio""	O
value=""10""/>	O
No	O
<	Form
input	Form
name=""Q9P1""	O
type=""radio""	O
value=""0""/>	O
<	Text
/p>	Text
<	Text
p	Text
class=""marg"">b)	O
Management<	O
br/>	O
Yes	O
<	Form
input	Form
name=""Q9P2""	O
type=""radio""	O
value=""10""/>	O
No	O
<	Form
input	Form
name=""Q9P2""	O
type=""radio""	O
value=""0""/>	O
<	Text
/p>	Text
<	Text
p	Text
class=""marg"">c)	O
Front	O
of	O
house<	O
br/>	O
Yes	O
<	Form
input	Form
name=""Q9P3""	O
type=""radio""	O
value=""10""/>	O
No	O
<	Form
input	Form
name=""Q9P3""	O
type=""radio""	O
value=""0""/>	O
<	Text
/p>	Text
<	Text
p	Text
class=""marg"">d)	O
Stakeholders/	O
Contacted	O
staff<	O
br/>	O
Yes	O
<	Form
input	Form
name=""Q9P4""	O
type=""radio""	O
value=""10""/>	O
No	O
<	Form
input	Form
name=""Q9P4""	O
type=""radio""	O
value=""0""/>	O
<	Text
/p>	Text
<	Text
p	Text
><	O
strong>2.	O
Are	O
people	O
with	O
disabilities	O
employed	O
by	O
you	O
organisation	O
and/or	O
represented	O
on	O
your	O
steering	O
committee/	O
management	O
committee/	O
board	O
of	O
management	O
etc.?<	O
/strong>	O
<	Text
/p>	Text
<	Text
p	Text
>Yes	O
<	Form
input	Form
name=""Q9P5""	O
type=""radio""	O
value=""10""/>	O
No	O
<	Form
input	Form
name=""Q9P5""	O
type=""radio""	O
value=""0""/>	O
<	Text
/p>	Text
<	Text
p	Text
><	O
strong>3.	O
Is	O
there	O
a	O
member	O
of	O
staff	O
allocated	O
as	O
a	O
liason/point	O
person	O
for	O
customers	O
with	O
disabilities?<	O
/strong>	O
<	Text
/p>	Text
<	Text
p	Text
>Yes	O
<	Form
input	Form
name=""Q9P6""	O
type=""radio""	O
value=""10""/>	O
No	O
<	Form
input	Form
name=""Q9P6""	O
type=""radio""	O
value=""0""/>	O
<	Text
/p>	Text
<	Form
/fieldset>	Form
<	Text
p	Text
class=""result""	O
id=""radio9"">	O
<	Text
/p>	Text
<	Form
fieldset>	Form
<	Form
legend>	Form
<	O
strong>Section	O
10:	O
Physical	O
Access/Place<	O
/strong><	O
/legend>	O
<	Text
p	Text
><	O
strong>1.	O
Have	O
you	O
or	O
your	O
colleagues	O
carried	O
out	O
an	O
audit	O
to	O
evaluate	O
the	O
UniversAbility	O
of	O
your	O
facility?<	O
/strong>	O
<	Text
/p>	Text
<	Text
p	Text
>Yes	O
<	Form
input	Form
name=""Q10P1""	O
type=""radio""	O
value=""10""/>	O
No	O
<	Form
input	Form
name=""Q10P1""	O
type=""radio""	O
value=""0""/>	O
<	Text
/p>	Text
<	Text
p	Text
><	O
strong>2.	O
Does	O
your	O
facility	O
(or	O
the	O
facility	O
you	O
use)	O
consider	O
the	O
following	O
disabilites	O
when	O
evaluating	O
UniversAbility?<	O
/strong>	O
<	Text
/p>	Text
<	Table
table	Table
class=""center"">	O
<	Table
tr>	Table
<	Table
th>	Table
Disability	O
Category	O
<	Table
/th>	Table
<	Table
th>	Table
YES	O
<	Table
/th>	Table
<	Table
/tr>	Table
<	Table
tr>	Table
<	Table
td>	Table
P	Table
h	Table
ysical	O
Disabilities<	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q10P2""	O
type=""checkbox""	O
value=""10""/><	O
/td>	O
<	Table
/tr>	Table
<	Table
tr>	Table
<	Table
td>	Table
I	Table
n	Table
tellectual	O
Disabilities<	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q10P3""	O
type=""checkbox""	O
value=""10""/><	O
/td>	O
<	Table
/tr>	Table
<	Table
tr>	Table
<	Table
td>	Table
S	Table
e	Table
nsory	O
Disabilities<	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q10P4""	O
type=""checkbox""	O
value=""10""/><	O
/td>	O
<	Table
/tr>	Table
<	Table
tr>	Table
<	Table
td>	Table
M	Table
e	Table
ntal	O
Health	O
Difficulties<	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q10P5""	O
type=""checkbox""	O
value=""10""/><	O
/td>	O
<	Table
/tr>	Table
<	Table
/table>	Table
<	Form
/fieldset>	Form
<	Text
p	Text
class=""result""	O
id=""radio10"">	O
<	Text
/p>	Text
<	Form
fieldset>	Form
<	Form
legend>	Form
<	O
strong>Section	O
11:	O
Promotion<	O
/strong><	O
/legend>	O
<	Text
p	Text
><	O
strong>1.	O
Is	O
your	O
promotional	O
material	O
inclusive	O
of	O
people	O
with	O
disabilities?<	O
/strong>	O
<	Text
/p>	Text
<	Text
p	Text
>Yes	O
<	Form
input	Form
name=""Q11P1""	O
type=""radio""	O
value=""10""/>	O
No	O
<	Form
input	Form
name=""Q11P1""	O
type=""radio""	O
value=""0""/>	O
<	Text
/p>	Text
<	Text
p	Text
><	O
strong>2.	O
Have	O
you	O
or	O
your	O
colleagues/staff	O
developed	O
any	O
promotional	O
materials	O
with	O
the	O
aim	O
of	O
attracting	O
people	O
with	O
disabilities?<	O
/strong>	O
<	Text
/p>	Text
<	Text
p	Text
>Yes	O
<	Form
input	Form
name=""Q11P2""	O
type=""radio""	O
value=""10""/>	O
No	O
<	Form
input	Form
name=""Q11P2""	O
type=""radio""	O
value=""0""/>	O
<	Text
/p>	Text
<	Form
/fieldset>	Form
<	Text
p	Text
class=""result""	O
id=""radio11"">	O
<	Text
/p>	Text
<	Text
p	Text
>	O
<	Form
input	Form
onclick=""sectionOne(),	JavaScript
sectionTwo(),	JavaScript
sectionThree(),	JavaScript
sectionFour(),	JavaScript
sectionFive(),	JavaScript
sectionSix(),	JavaScript
sectionSeven(),	JavaScript
sectionEight(),	JavaScript
sectionNine(),	JavaScript
sectionTen(),	JavaScript
sectionEleven(),	JavaScript
totalScore()""	JavaScript
type=""button""	O
value=""Score""/>	O
<	Form
input	Form
class=""marg1""	O
onclick=""removeText()""	JavaScript
type=""reset""	O
value=""Reset""/>	O
<	Text
/p>	Text
<	Text
h3>	Text
Overall	O
Comment	O
on	O
your	O
organisation:	O
<	Text
/h3>	Text
<	Text
p	Text
class=""result""	O
id=""overallResults"">	O
<	Text
/p>	Text
<	Form
/form>	Form
]",2019-01-29	O
12:42:32.898087	O

